class_index,cutoff_freq_Hz
7,500.0
7,524.27
7,548.54
7,572.82
7,597.09
7,621.36
7,645.63
7,669.9
7,694.17
7,718.45
7,742.72
7,766.99
7,791.26
7,815.53
7,839.81
7,864.08
7,888.35
7,912.62
7,936.89
7,961.17
7,985.44
7,1009.71
7,1033.98
7,1058.25
7,1082.52
7,1106.8
7,1131.07
7,1155.34
7,1179.61
7,1203.88
7,1228.16
7,1252.43
7,1276.7
7,1300.97
7,1325.24
7,1349.51
7,1373.79
7,1398.06
7,1422.33
7,1446.6
7,1470.87
7,1495.15
7,1519.42
7,1543.69
7,1567.96
7,1592.23
7,1616.5
7,1640.78
7,1665.05
7,1689.32
7,1713.59
7,1737.86
7,1762.14
7,1786.41
7,1810.68
7,1834.95
7,1859.22
7,1883.5
7,1907.77
7,1932.04
7,1956.31
7,1980.58
7,2004.85
7,2029.13
7,2053.4
7,2077.67
7,2101.94
7,2126.21
7,2150.49
7,2174.76
7,2199.03
7,2223.3
7,2247.57
7,2271.84
7,2296.12
7,2320.39
7,2344.66
7,2368.93
7,2393.2
7,2417.48
7,2441.75
7,2466.02
7,2490.29
7,2514.56
7,2538.83
7,2563.11
7,2587.38
7,2611.65
7,2635.92
7,2660.19
7,2684.47
7,2708.74
7,2733.01
7,2757.28
7,2781.55
7,2805.83
7,2830.1
7,2854.37
7,2878.64
7,2902.91
7,2927.18
7,2951.46
7,2975.73
7,3000.0
7,3024.27
7,3048.54
7,3072.82
7,3097.09
7,3121.36
7,3145.63
7,3169.9
7,3194.17
7,3218.45
7,3242.72
7,3266.99
7,3291.26
7,3315.53
7,3339.81
7,3364.08
7,3388.35
7,3412.62
7,3436.89
7,3461.17
7,3485.44
7,3509.71
7,3533.98
7,3558.25
7,3582.52
7,3606.8
7,3631.07
7,3655.34
7,3679.61
7,3703.88
7,3728.16
7,3752.43
7,3776.7
7,3800.97
7,3825.24
7,3849.51
7,3873.79
7,3898.06
7,3922.33
7,3946.6
7,3970.87
7,3995.15
7,4019.42
7,4043.69
7,4067.96
7,4092.23
7,4116.5
7,4140.78
7,4165.05
7,4189.32
7,4213.59
7,4237.86
7,4262.14
7,4286.41
7,4310.68
7,4334.95
7,4359.22
7,4383.5
7,4407.77
7,4432.04
7,4456.31
7,4480.58
7,4504.85
7,4529.13
7,4553.4
7,4577.67
7,4601.94
7,4626.21
7,4650.49
7,4674.76
7,4699.03
7,4723.3
7,4747.57
7,4771.84
7,4796.12
7,4820.39
7,4844.66
7,4868.93
7,4893.2
7,4917.48
7,4941.75
7,4966.02
7,4990.29
7,5014.56
7,5038.83
7,5063.11
7,5087.38
7,5111.65
7,5135.92
7,5160.19
7,5184.47
7,5208.74
7,5233.01
7,5257.28
7,5281.55
7,5305.83
7,5330.1
7,5354.37
7,5378.64
7,5402.91
7,5427.18
7,5451.46
7,5475.73
7,5500.0
7,5524.27
7,5548.54
7,5572.82
7,5597.09
7,5621.36
7,5645.63
7,5669.9
7,5694.17
7,5718.45
7,5742.72
7,5766.99
7,5791.26
7,5815.53
7,5839.81
7,5864.08
7,5888.35
7,5912.62
7,5936.89
7,5961.17
7,5985.44
7,6009.71
7,6033.98
7,6058.25
7,6082.52
7,6106.8
7,6131.07
7,6155.34
7,6179.61
7,6203.88
7,6228.16
7,6252.43
7,6276.7
7,6300.97
7,6325.24
7,6349.51
7,6373.79
7,6398.06
7,6422.33
7,6446.6
7,6470.87
7,6495.15
7,6519.42
7,6543.69
7,6567.96
7,6592.23
7,6616.5
7,6640.78
7,6665.05
7,6689.32
7,6713.59
7,6737.86
7,6762.14
7,6786.41
7,6810.68
7,6834.95
7,6859.22
7,6883.5
7,6907.77
7,6932.04
7,6956.31
7,6980.58
7,7004.85
7,7029.13
7,7053.4
7,7077.67
7,7101.94
7,7126.21
7,7150.49
7,7174.76
7,7199.03
7,7223.3
7,7247.57
7,7271.84
7,7296.12
7,7320.39
7,7344.66
7,7368.93
7,7393.2
7,7417.48
7,7441.75
7,7466.02
7,7490.29
7,7514.56
7,7538.83
7,7563.11
7,7587.38
7,7611.65
7,7635.92
7,7660.19
7,7684.47
7,7708.74
7,7733.01
7,7757.28
7,7781.55
7,7805.83
7,7830.1
7,7854.37
7,7878.64
7,7902.91
7,7927.18
7,7951.46
7,7975.73
7,8000.0
