class_index,cutoff_freq_Hz
12,500.0
12,515.72
12,531.45
12,547.17
12,562.89
12,578.62
12,594.34
12,610.06
12,625.79
12,641.51
12,657.23
12,672.96
12,688.68
12,704.4
12,720.13
12,735.85
12,751.57
12,767.3
12,783.02
12,798.74
12,814.47
12,830.19
12,845.91
12,861.64
12,877.36
12,893.08
12,908.81
12,924.53
12,940.25
12,955.97
12,971.7
12,987.42
12,1003.14
12,1018.87
12,1034.59
12,1050.31
12,1066.04
12,1081.76
12,1097.48
12,1113.21
12,1128.93
12,1144.65
12,1160.38
12,1176.1
12,1191.82
12,1207.55
12,1223.27
12,1238.99
12,1254.72
12,1270.44
12,1286.16
12,1301.89
12,1317.61
12,1333.33
12,1349.06
12,1364.78
12,1380.5
12,1396.23
12,1411.95
12,1427.67
12,1443.4
12,1459.12
12,1474.84
12,1490.57
12,1506.29
12,1522.01
12,1537.74
12,1553.46
12,1569.18
12,1584.91
12,1600.63
12,1616.35
12,1632.08
12,1647.8
12,1663.52
12,1679.25
12,1694.97
12,1710.69
12,1726.42
12,1742.14
12,1757.86
12,1773.58
12,1789.31
12,1805.03
12,1820.75
12,1836.48
12,1852.2
12,1867.92
12,1883.65
12,1899.37
12,1915.09
12,1930.82
12,1946.54
12,1962.26
12,1977.99
12,1993.71
12,2009.43
12,2025.16
12,2040.88
12,2056.6
12,2072.33
12,2088.05
12,2103.77
12,2119.5
12,2135.22
12,2150.94
12,2166.67
12,2182.39
12,2198.11
12,2213.84
12,2229.56
12,2245.28
12,2261.01
12,2276.73
12,2292.45
12,2308.18
12,2323.9
12,2339.62
12,2355.35
12,2371.07
12,2386.79
12,2402.52
12,2418.24
12,2433.96
12,2449.69
12,2465.41
12,2481.13
12,2496.86
12,2512.58
12,2528.3
12,2544.03
12,2559.75
12,2575.47
12,2591.19
12,2606.92
12,2622.64
12,2638.36
12,2654.09
12,2669.81
12,2685.53
12,2701.26
12,2716.98
12,2732.7
12,2748.43
12,2764.15
12,2779.87
12,2795.6
12,2811.32
12,2827.04
12,2842.77
12,2858.49
12,2874.21
12,2889.94
12,2905.66
12,2921.38
12,2937.11
12,2952.83
12,2968.55
12,2984.28
12,3000.0
12,3015.72
12,3031.45
12,3047.17
12,3062.89
12,3078.62
12,3094.34
12,3110.06
12,3125.79
12,3141.51
12,3157.23
12,3172.96
12,3188.68
12,3204.4
12,3220.13
12,3235.85
12,3251.57
12,3267.3
12,3283.02
12,3298.74
12,3314.47
12,3330.19
12,3345.91
12,3361.64
12,3377.36
12,3393.08
12,3408.81
12,3424.53
12,3440.25
12,3455.97
12,3471.7
12,3487.42
12,3503.14
12,3518.87
12,3534.59
12,3550.31
12,3566.04
12,3581.76
12,3597.48
12,3613.21
12,3628.93
12,3644.65
12,3660.38
12,3676.1
12,3691.82
12,3707.55
12,3723.27
12,3738.99
12,3754.72
12,3770.44
12,3786.16
12,3801.89
12,3817.61
12,3833.33
12,3849.06
12,3864.78
12,3880.5
12,3896.23
12,3911.95
12,3927.67
12,3943.4
12,3959.12
12,3974.84
12,3990.57
12,4006.29
12,4022.01
12,4037.74
12,4053.46
12,4069.18
12,4084.91
12,4100.63
12,4116.35
12,4132.08
12,4147.8
12,4163.52
12,4179.25
12,4194.97
12,4210.69
12,4226.42
12,4242.14
12,4257.86
12,4273.58
12,4289.31
12,4305.03
12,4320.75
12,4336.48
12,4352.2
12,4367.92
12,4383.65
12,4399.37
12,4415.09
12,4430.82
12,4446.54
12,4462.26
12,4477.99
12,4493.71
12,4509.43
12,4525.16
12,4540.88
12,4556.6
12,4572.33
12,4588.05
12,4603.77
12,4619.5
12,4635.22
12,4650.94
12,4666.67
12,4682.39
12,4698.11
12,4713.84
12,4729.56
12,4745.28
12,4761.01
12,4776.73
12,4792.45
12,4808.18
12,4823.9
12,4839.62
12,4855.35
12,4871.07
12,4886.79
12,4902.52
12,4918.24
12,4933.96
12,4949.69
12,4965.41
12,4981.13
12,4996.86
12,5012.58
12,5028.3
12,5044.03
12,5059.75
12,5075.47
12,5091.19
12,5106.92
12,5122.64
12,5138.36
12,5154.09
12,5169.81
12,5185.53
12,5201.26
12,5216.98
12,5232.7
12,5248.43
12,5264.15
12,5279.87
12,5295.6
12,5311.32
12,5327.04
12,5342.77
12,5358.49
12,5374.21
12,5389.94
12,5405.66
12,5421.38
12,5437.11
12,5452.83
12,5468.55
12,5484.28
12,5500.0
12,5515.72
12,5531.45
12,5547.17
12,5562.89
12,5578.62
12,5594.34
12,5610.06
12,5625.79
12,5641.51
12,5657.23
12,5672.96
12,5688.68
12,5704.4
12,5720.13
12,5735.85
12,5751.57
12,5767.3
12,5783.02
12,5798.74
12,5814.47
12,5830.19
12,5845.91
12,5861.64
12,5877.36
12,5893.08
12,5908.81
12,5924.53
12,5940.25
12,5955.97
12,5971.7
12,5987.42
12,6003.14
12,6018.87
12,6034.59
12,6050.31
12,6066.04
12,6081.76
12,6097.48
12,6113.21
12,6128.93
12,6144.65
12,6160.38
12,6176.1
12,6191.82
12,6207.55
12,6223.27
12,6238.99
12,6254.72
12,6270.44
12,6286.16
12,6301.89
12,6317.61
12,6333.33
12,6349.06
12,6364.78
12,6380.5
12,6396.23
12,6411.95
12,6427.67
12,6443.4
12,6459.12
12,6474.84
12,6490.57
12,6506.29
12,6522.01
12,6537.74
12,6553.46
12,6569.18
12,6584.91
12,6600.63
12,6616.35
12,6632.08
12,6647.8
12,6663.52
12,6679.25
12,6694.97
12,6710.69
12,6726.42
12,6742.14
12,6757.86
12,6773.58
12,6789.31
12,6805.03
12,6820.75
12,6836.48
12,6852.2
12,6867.92
12,6883.65
12,6899.37
12,6915.09
12,6930.82
12,6946.54
12,6962.26
12,6977.99
12,6993.71
12,7009.43
12,7025.16
12,7040.88
12,7056.6
12,7072.33
12,7088.05
12,7103.77
12,7119.5
12,7135.22
12,7150.94
12,7166.67
12,7182.39
12,7198.11
12,7213.84
12,7229.56
12,7245.28
12,7261.01
12,7276.73
12,7292.45
12,7308.18
12,7323.9
12,7339.62
12,7355.35
12,7371.07
12,7386.79
12,7402.52
12,7418.24
12,7433.96
12,7449.69
12,7465.41
12,7481.13
12,7496.86
12,7512.58
12,7528.3
12,7544.03
12,7559.75
12,7575.47
12,7591.19
12,7606.92
12,7622.64
12,7638.36
12,7654.09
12,7669.81
12,7685.53
12,7701.26
12,7716.98
12,7732.7
12,7748.43
12,7764.15
12,7779.87
12,7795.6
12,7811.32
12,7827.04
12,7842.77
12,7858.49
12,7874.21
12,7889.94
12,7905.66
12,7921.38
12,7937.11
12,7952.83
12,7968.55
12,7984.28
12,8000.0
