class_index,cutoff_freq_Hz
6,500.0
6,523.22
6,546.44
6,569.66
6,592.88
6,616.1
6,639.32
6,662.54
6,685.76
6,708.98
6,732.2
6,755.42
6,778.64
6,801.86
6,825.08
6,848.3
6,871.52
6,894.74
6,917.96
6,941.18
6,964.4
6,987.62
6,1010.84
6,1034.06
6,1057.28
6,1080.5
6,1103.72
6,1126.93
6,1150.15
6,1173.37
6,1196.59
6,1219.81
6,1243.03
6,1266.25
6,1289.47
6,1312.69
6,1335.91
6,1359.13
6,1382.35
6,1405.57
6,1428.79
6,1452.01
6,1475.23
6,1498.45
6,1521.67
6,1544.89
6,1568.11
6,1591.33
6,1614.55
6,1637.77
6,1660.99
6,1684.21
6,1707.43
6,1730.65
6,1753.87
6,1777.09
6,1800.31
6,1823.53
6,1846.75
6,1869.97
6,1893.19
6,1916.41
6,1939.63
6,1962.85
6,1986.07
6,2009.29
6,2032.51
6,2055.73
6,2078.95
6,2102.17
6,2125.39
6,2148.61
6,2171.83
6,2195.05
6,2218.27
6,2241.49
6,2264.71
6,2287.93
6,2311.15
6,2334.37
6,2357.59
6,2380.8
6,2404.02
6,2427.24
6,2450.46
6,2473.68
6,2496.9
6,2520.12
6,2543.34
6,2566.56
6,2589.78
6,2613.0
6,2636.22
6,2659.44
6,2682.66
6,2705.88
6,2729.1
6,2752.32
6,2775.54
6,2798.76
6,2821.98
6,2845.2
6,2868.42
6,2891.64
6,2914.86
6,2938.08
6,2961.3
6,2984.52
6,3007.74
6,3030.96
6,3054.18
6,3077.4
6,3100.62
6,3123.84
6,3147.06
6,3170.28
6,3193.5
6,3216.72
6,3239.94
6,3263.16
6,3286.38
6,3309.6
6,3332.82
6,3356.04
6,3379.26
6,3402.48
6,3425.7
6,3448.92
6,3472.14
6,3495.36
6,3518.58
6,3541.8
6,3565.02
6,3588.24
6,3611.46
6,3634.67
6,3657.89
6,3681.11
6,3704.33
6,3727.55
6,3750.77
6,3773.99
6,3797.21
6,3820.43
6,3843.65
6,3866.87
6,3890.09
6,3913.31
6,3936.53
6,3959.75
6,3982.97
6,4006.19
6,4029.41
6,4052.63
6,4075.85
6,4099.07
6,4122.29
6,4145.51
6,4168.73
6,4191.95
6,4215.17
6,4238.39
6,4261.61
6,4284.83
6,4308.05
6,4331.27
6,4354.49
6,4377.71
6,4400.93
6,4424.15
6,4447.37
6,4470.59
6,4493.81
6,4517.03
6,4540.25
6,4563.47
6,4586.69
6,4609.91
6,4633.13
6,4656.35
6,4679.57
6,4702.79
6,4726.01
6,4749.23
6,4772.45
6,4795.67
6,4818.89
6,4842.11
6,4865.33
6,4888.54
6,4911.76
6,4934.98
6,4958.2
6,4981.42
6,5004.64
6,5027.86
6,5051.08
6,5074.3
6,5097.52
6,5120.74
6,5143.96
6,5167.18
6,5190.4
6,5213.62
6,5236.84
6,5260.06
6,5283.28
6,5306.5
6,5329.72
6,5352.94
6,5376.16
6,5399.38
6,5422.6
6,5445.82
6,5469.04
6,5492.26
6,5515.48
6,5538.7
6,5561.92
6,5585.14
6,5608.36
6,5631.58
6,5654.8
6,5678.02
6,5701.24
6,5724.46
6,5747.68
6,5770.9
6,5794.12
6,5817.34
6,5840.56
6,5863.78
6,5887.0
6,5910.22
6,5933.44
6,5956.66
6,5979.88
6,6003.1
6,6026.32
6,6049.54
6,6072.76
6,6095.98
6,6119.2
6,6142.41
6,6165.63
6,6188.85
6,6212.07
6,6235.29
6,6258.51
6,6281.73
6,6304.95
6,6328.17
6,6351.39
6,6374.61
6,6397.83
6,6421.05
6,6444.27
6,6467.49
6,6490.71
6,6513.93
6,6537.15
6,6560.37
6,6583.59
6,6606.81
6,6630.03
6,6653.25
6,6676.47
6,6699.69
6,6722.91
6,6746.13
6,6769.35
6,6792.57
6,6815.79
6,6839.01
6,6862.23
6,6885.45
6,6908.67
6,6931.89
6,6955.11
6,6978.33
6,7001.55
6,7024.77
6,7047.99
6,7071.21
6,7094.43
6,7117.65
6,7140.87
6,7164.09
6,7187.31
6,7210.53
6,7233.75
6,7256.97
6,7280.19
6,7303.41
6,7326.63
6,7349.85
6,7373.07
6,7396.28
6,7419.5
6,7442.72
6,7465.94
6,7489.16
6,7512.38
6,7535.6
6,7558.82
6,7582.04
6,7605.26
6,7628.48
6,7651.7
6,7674.92
6,7698.14
6,7721.36
6,7744.58
6,7767.8
6,7791.02
6,7814.24
6,7837.46
6,7860.68
6,7883.9
6,7907.12
6,7930.34
6,7953.56
6,7976.78
6,8000.0
