class_index,cutoff_freq_Hz
1,500.0
1,509.69
1,519.38
1,529.07
1,538.76
1,548.45
1,558.14
1,567.83
1,577.52
1,587.21
1,596.9
1,606.59
1,616.28
1,625.97
1,635.66
1,645.35
1,655.04
1,664.73
1,674.42
1,684.11
1,693.8
1,703.49
1,713.18
1,722.87
1,732.56
1,742.25
1,751.94
1,761.63
1,771.32
1,781.01
1,790.7
1,800.39
1,810.08
1,819.77
1,829.46
1,839.15
1,848.84
1,858.53
1,868.22
1,877.91
1,887.6
1,897.29
1,906.98
1,916.67
1,926.36
1,936.05
1,945.74
1,955.43
1,965.12
1,974.81
1,984.5
1,994.19
1,1003.88
1,1013.57
1,1023.26
1,1032.95
1,1042.64
1,1052.33
1,1062.02
1,1071.71
1,1081.4
1,1091.09
1,1100.78
1,1110.47
1,1120.16
1,1129.84
1,1139.53
1,1149.22
1,1158.91
1,1168.6
1,1178.29
1,1187.98
1,1197.67
1,1207.36
1,1217.05
1,1226.74
1,1236.43
1,1246.12
1,1255.81
1,1265.5
1,1275.19
1,1284.88
1,1294.57
1,1304.26
1,1313.95
1,1323.64
1,1333.33
1,1343.02
1,1352.71
1,1362.4
1,1372.09
1,1381.78
1,1391.47
1,1401.16
1,1410.85
1,1420.54
1,1430.23
1,1439.92
1,1449.61
1,1459.3
1,1468.99
1,1478.68
1,1488.37
1,1498.06
1,1507.75
1,1517.44
1,1527.13
1,1536.82
1,1546.51
1,1556.2
1,1565.89
1,1575.58
1,1585.27
1,1594.96
1,1604.65
1,1614.34
1,1624.03
1,1633.72
1,1643.41
1,1653.1
1,1662.79
1,1672.48
1,1682.17
1,1691.86
1,1701.55
1,1711.24
1,1720.93
1,1730.62
1,1740.31
1,1750.0
1,1759.69
1,1769.38
1,1779.07
1,1788.76
1,1798.45
1,1808.14
1,1817.83
1,1827.52
1,1837.21
1,1846.9
1,1856.59
1,1866.28
1,1875.97
1,1885.66
1,1895.35
1,1905.04
1,1914.73
1,1924.42
1,1934.11
1,1943.8
1,1953.49
1,1963.18
1,1972.87
1,1982.56
1,1992.25
1,2001.94
1,2011.63
1,2021.32
1,2031.01
1,2040.7
1,2050.39
1,2060.08
1,2069.77
1,2079.46
1,2089.15
1,2098.84
1,2108.53
1,2118.22
1,2127.91
1,2137.6
1,2147.29
1,2156.98
