class_index,cutoff_freq_Hz
4,500.0
4,511.19
4,522.39
4,533.58
4,544.78
4,555.97
4,567.16
4,578.36
4,589.55
4,600.75
4,611.94
4,623.13
4,634.33
4,645.52
4,656.72
4,667.91
4,679.1
4,690.3
4,701.49
4,712.69
4,723.88
4,735.07
4,746.27
4,757.46
4,768.66
4,779.85
4,791.04
4,802.24
4,813.43
4,824.63
4,835.82
4,847.01
4,858.21
4,869.4
4,880.6
4,891.79
4,902.99
4,914.18
4,925.37
4,936.57
4,947.76
4,958.96
4,970.15
4,981.34
4,992.54
4,1003.73
4,1014.93
4,1026.12
4,1037.31
4,1048.51
4,1059.7
4,1070.9
4,1082.09
4,1093.28
4,1104.48
4,1115.67
4,1126.87
4,1138.06
4,1149.25
4,1160.45
4,1171.64
4,1182.84
4,1194.03
4,1205.22
4,1216.42
4,1227.61
4,1238.81
4,1250.0
4,1261.19
4,1272.39
4,1283.58
4,1294.78
4,1305.97
4,1317.16
4,1328.36
4,1339.55
4,1350.75
4,1361.94
4,1373.13
4,1384.33
4,1395.52
4,1406.72
4,1417.91
4,1429.1
4,1440.3
4,1451.49
4,1462.69
4,1473.88
4,1485.07
4,1496.27
4,1507.46
4,1518.66
4,1529.85
4,1541.04
4,1552.24
4,1563.43
4,1574.63
4,1585.82
4,1597.01
4,1608.21
4,1619.4
4,1630.6
4,1641.79
4,1652.99
4,1664.18
4,1675.37
4,1686.57
4,1697.76
4,1708.96
4,1720.15
4,1731.34
4,1742.54
4,1753.73
4,1764.93
4,1776.12
4,1787.31
4,1798.51
4,1809.7
4,1820.9
4,1832.09
4,1843.28
4,1854.48
4,1865.67
4,1876.87
4,1888.06
4,1899.25
4,1910.45
4,1921.64
4,1932.84
4,1944.03
4,1955.22
4,1966.42
4,1977.61
4,1988.81
4,2000.0
4,2011.19
4,2022.39
4,2033.58
4,2044.78
4,2055.97
4,2067.16
4,2078.36
4,2089.55
4,2100.75
4,2111.94
4,2123.13
4,2134.33
4,2145.52
4,2156.72
4,2167.91
4,2179.1
4,2190.3
4,2201.49
4,2212.69
4,2223.88
4,2235.07
4,2246.27
4,2257.46
4,2268.66
4,2279.85
4,2291.04
4,2302.24
4,2313.43
4,2324.63
4,2335.82
4,2347.01
4,2358.21
4,2369.4
4,2380.6
4,2391.79
4,2402.99
4,2414.18
4,2425.37
4,2436.57
4,2447.76
4,2458.96
4,2470.15
4,2481.34
4,2492.54
4,2503.73
4,2514.93
4,2526.12
4,2537.31
4,2548.51
4,2559.7
4,2570.9
4,2582.09
4,2593.28
4,2604.48
4,2615.67
4,2626.87
4,2638.06
4,2649.25
4,2660.45
4,2671.64
4,2682.84
4,2694.03
4,2705.22
4,2716.42
4,2727.61
4,2738.81
4,2750.0
4,2761.19
4,2772.39
4,2783.58
4,2794.78
4,2805.97
4,2817.16
4,2828.36
4,2839.55
4,2850.75
4,2861.94
4,2873.13
4,2884.33
4,2895.52
4,2906.72
4,2917.91
4,2929.1
4,2940.3
4,2951.49
4,2962.69
4,2973.88
4,2985.07
4,2996.27
4,3007.46
4,3018.66
4,3029.85
4,3041.04
4,3052.24
4,3063.43
4,3074.63
4,3085.82
4,3097.01
4,3108.21
4,3119.4
4,3130.6
4,3141.79
4,3152.99
4,3164.18
4,3175.37
4,3186.57
4,3197.76
4,3208.96
4,3220.15
4,3231.34
4,3242.54
4,3253.73
4,3264.93
4,3276.12
4,3287.31
4,3298.51
4,3309.7
4,3320.9
4,3332.09
4,3343.28
4,3354.48
4,3365.67
4,3376.87
4,3388.06
4,3399.25
4,3410.45
4,3421.64
4,3432.84
4,3444.03
4,3455.22
4,3466.42
4,3477.61
4,3488.81
4,3500.0
4,3511.19
4,3522.39
4,3533.58
4,3544.78
4,3555.97
4,3567.16
4,3578.36
4,3589.55
4,3600.75
4,3611.94
4,3623.13
4,3634.33
4,3645.52
4,3656.72
4,3667.91
4,3679.1
4,3690.3
4,3701.49
4,3712.69
4,3723.88
4,3735.07
4,3746.27
4,3757.46
4,3768.66
4,3779.85
4,3791.04
4,3802.24
4,3813.43
4,3824.63
4,3835.82
4,3847.01
4,3858.21
4,3869.4
4,3880.6
4,3891.79
4,3902.99
4,3914.18
4,3925.37
4,3936.57
4,3947.76
4,3958.96
4,3970.15
4,3981.34
4,3992.54
4,4003.73
4,4014.93
4,4026.12
4,4037.31
4,4048.51
4,4059.7
