class_index,cutoff_freq_Hz
9,500.0
9,506.61
9,513.22
9,519.82
9,526.43
9,533.04
9,539.65
9,546.26
9,552.86
9,559.47
9,566.08
9,572.69
9,579.3
9,585.9
9,592.51
9,599.12
9,605.73
9,612.33
9,618.94
9,625.55
9,632.16
9,638.77
9,645.37
9,651.98
9,658.59
9,665.2
9,671.81
9,678.41
9,685.02
9,691.63
9,698.24
9,704.85
9,711.45
9,718.06
9,724.67
9,731.28
9,737.89
9,744.49
9,751.1
9,757.71
9,764.32
9,770.93
9,777.53
9,784.14
9,790.75
9,797.36
9,803.96
9,810.57
9,817.18
9,823.79
9,830.4
9,837.0
9,843.61
9,850.22
9,856.83
9,863.44
9,870.04
9,876.65
9,883.26
9,889.87
9,896.48
9,903.08
9,909.69
9,916.3
9,922.91
9,929.52
9,936.12
9,942.73
9,949.34
9,955.95
9,962.56
9,969.16
9,975.77
9,982.38
9,988.99
9,995.59
9,1002.2
9,1008.81
9,1015.42
9,1022.03
9,1028.63
9,1035.24
9,1041.85
9,1048.46
9,1055.07
9,1061.67
9,1068.28
9,1074.89
9,1081.5
9,1088.11
9,1094.71
9,1101.32
9,1107.93
9,1114.54
9,1121.15
9,1127.75
9,1134.36
9,1140.97
9,1147.58
9,1154.19
9,1160.79
9,1167.4
9,1174.01
9,1180.62
9,1187.22
9,1193.83
9,1200.44
9,1207.05
9,1213.66
9,1220.26
9,1226.87
9,1233.48
9,1240.09
9,1246.7
9,1253.3
9,1259.91
9,1266.52
9,1273.13
9,1279.74
9,1286.34
9,1292.95
9,1299.56
9,1306.17
9,1312.78
9,1319.38
9,1325.99
9,1332.6
9,1339.21
9,1345.81
9,1352.42
9,1359.03
9,1365.64
9,1372.25
9,1378.85
9,1385.46
9,1392.07
9,1398.68
9,1405.29
9,1411.89
9,1418.5
9,1425.11
9,1431.72
9,1438.33
9,1444.93
9,1451.54
9,1458.15
9,1464.76
9,1471.37
9,1477.97
9,1484.58
9,1491.19
9,1497.8
9,1504.41
9,1511.01
9,1517.62
9,1524.23
9,1530.84
9,1537.44
9,1544.05
9,1550.66
9,1557.27
9,1563.88
9,1570.48
9,1577.09
9,1583.7
9,1590.31
9,1596.92
9,1603.52
9,1610.13
9,1616.74
9,1623.35
9,1629.96
9,1636.56
9,1643.17
9,1649.78
9,1656.39
9,1663.0
9,1669.6
9,1676.21
9,1682.82
9,1689.43
9,1696.04
9,1702.64
9,1709.25
9,1715.86
9,1722.47
9,1729.07
9,1735.68
9,1742.29
9,1748.9
9,1755.51
9,1762.11
9,1768.72
9,1775.33
9,1781.94
9,1788.55
9,1795.15
9,1801.76
9,1808.37
9,1814.98
9,1821.59
9,1828.19
9,1834.8
9,1841.41
9,1848.02
9,1854.63
9,1861.23
9,1867.84
9,1874.45
9,1881.06
9,1887.67
9,1894.27
9,1900.88
9,1907.49
9,1914.1
9,1920.7
9,1927.31
9,1933.92
9,1940.53
9,1947.14
9,1953.74
9,1960.35
9,1966.96
9,1973.57
9,1980.18
9,1986.78
9,1993.39
9,2000.0
9,2006.61
9,2013.22
9,2019.82
9,2026.43
9,2033.04
9,2039.65
9,2046.26
9,2052.86
9,2059.47
9,2066.08
9,2072.69
9,2079.3
9,2085.9
9,2092.51
9,2099.12
9,2105.73
9,2112.33
9,2118.94
9,2125.55
9,2132.16
9,2138.77
9,2145.37
